Essay_ID,L1,CEFR,Model,Prompt,Overall_Score,Human_Score,Accuracy,Helpfulness,Specificity,Actionability,Pedagogical_Appropriateness,Socio_Affective_Tone,Error_Density,Lexical_Sophistication
22,Arabic,B1,Claude 4,FairnessAware,3.823373442266033,3.564328684865176,3.728865480998772,3.750316061861296,4.192658956489764,3.7020551764788814,3.7941281829114173,3.8956654965065782,0.8525219472765628,0.5272569200584963
22,Arabic,B1,Gemini 2.5,Baseline,3.452304090917776,2.7320142460804875,3.448804529602024,3.432542149116791,3.3857328939432394,3.298395941613703,3.471188637481653,3.5970836880717263,0.8715101418151457,0.7466166360623472
22,Arabic,B1,Gemini 2.5,FairnessAware,3.8627806283012385,3.3050815980654162,3.781125444027404,3.915566207878204,3.7575544007193806,3.9439873285343032,3.9727048271480223,3.765058052368214,0.8059850707259607,0.5511530322144657
23,Arabic,C1,GPT-4o,Baseline,4.309385245163287,4.20286445238637,4.33492815412866,4.502600431586933,4.33065765718694,4.284608083760284,4.40868796935334,4.441974663369906,0.537535411323515,0.8716169954766984
23,Arabic,C1,GPT-4o,FairnessAware,4.588483163583543,3.95687308903516,4.578576618461259,4.48943963546329,4.5465341611389425,4.778895211084751,4.755808762155582,4.598177396653274,0.4268929459371529,0.8070095570467352
23,Arabic,C1,Claude 4,Baseline,4.2013315021908,3.8008203598092827,4.392697313138201,4.095424851728002,4.278639489110568,4.057637605321492,4.118853693328407,4.157439939057635,0.6004222400474905,0.9235051715035193
23,Arabic,C1,Claude 4,FairnessAware,3.823425538002299,3.7664490126176102,3.7334932905290716,3.6658721122659257,3.872294051366075,3.9130637223419225,3.921424894853639,3.9365148843010735,0.5528175224320271,0.789846025061696
23,Arabic,C1,Gemini 2.5,Baseline,4.021483644651084,3.6320154806755856,3.9299254462478195,3.86142246050761,3.953568518504597,4.071739418783363,4.138032570426265,4.121276173083954,0.5032847067291741,1.0
23,Arabic,C1,Gemini 2.5,FairnessAware,4.212264758343233,3.8514243360393206,4.193383150569959,4.16449105151103,4.2184824045462275,4.377926869450843,4.235119460122815,4.140232635467345,0.47345623252634395,0.749736608482929
24,Persian,C1,GPT-4o,Baseline,4.701821790087973,4.443744897174448,4.675738578017563,4.622264029840988,4.6351505331092655,4.40296565734841,4.805865120306052,4.70793089886617,0.30830726905506745,0.9151395439705798
24,Persian,C1,GPT-4o,FairnessAware,4.641490623576481,4.273267583975158,4.7052315550522055,4.608133849208979,4.599744543328332,4.729271286253758,4.679017728312665,4.522154554137821,0.291622362348126,0.961651065010478
24,Persian,C1,Claude 4,Baseline,4.406776646099642,3.9054345015208205,4.291586349515753,4.409169120955813,4.23322245990315,4.503305210600746,4.333812361636692,4.41098025861232,0.30666618306284027,0.8832968390066571
24,Persian,C1,Claude 4,FairnessAware,4.4086646896239134,4.041517047434409,4.481204816760099,4.416449382256821,4.3070996229836105,4.340657310203914,4.608227107790443,4.340689653607811,0.2632861049758541,0.9049756850351711
24,Persian,C1,Gemini 2.5,Baseline,4.061150341224222,3.622108734818481,3.8530703022747264,4.276515790438118,4.0670977452410195,4.17781627158942,3.9008964257348175,3.9541407689206762,0.36404251095617624,0.8685738902804959
24,Persian,C1,Gemini 2.5,FairnessAware,3.9753386338122194,4.4118771545652065,3.8908580807125293,4.088863865997118,3.695730633178887,3.6742290563628384,3.8560257241455465,3.918734299315895,0.24831045902072651,0.7332531571488057
25,Spanish,B1,GPT-4o,Baseline,4.335231710801499,4.03058666822601,4.4125482492659485,4.336804490934405,4.253652763688415,4.0587147935500605,4.1722599050337905,4.329823437346121,0.39424347653374825,0.838127053824374
25,Spanish,B1,GPT-4o,FairnessAware,4.294458172755775,4.181548135523989,4.397551597044033,4.279000686647863,4.437225333228877,4.307307352962321,4.277404155072536,4.266096205732351,0.633652805216872,0.6596621775210018
25,Spanish,B1,Claude 4,Baseline,3.886269671664733,3.1523701102285733,3.9046262384533956,3.8553928213846276,4.013216944977331,3.708975201316864,3.851651448052073,3.7492571383701256,0.42229891465184527,0.8014212257189304
25,Spanish,B1,Claude 4,FairnessAware,4.040291072328804,3.857529019994789,4.172250437898801,3.9628312848399823,4.18228793844604,4.286964773099124,4.001111376242387,3.9416230447934915,0.636740206455617,0.9182903340895053
25,Spanish,B1,Gemini 2.5,Baseline,3.6921984705811886,3.421045459584584,3.7261321533955725,3.877546290887695,3.654936898311934,3.6381790319150404,3.7145021756318206,3.6399270885522954,0.554191220073411,0.9284482151239237
25,Spanish,B1,Gemini 2.5,FairnessAware,3.6815273104402197,3.1009921873106148,3.7131923697174205,3.813635268000767,3.5552043835667786,3.615704195511931,3.6318941626661165,3.6582091576194,0.46475510251117624,0.7187222973157356
26,Chinese,B1,GPT-4o,Baseline,3.932594576039874,3.306760844399589,3.802660745252794,3.949498693088233,4.0389965955421685,3.829332609229134,3.9779867851727007,3.988407134455919,0.5639583482616609,0.618087606989661
26,Chinese,B1,GPT-4o,FairnessAware,3.8632261769032405,3.175637168936284,3.8642642641589102,4.035111527132324,3.867282763437011,3.7645339955589834,3.940027510441222,3.93366836201758,0.7379848198543559,0.6562601975899309
26,Chinese,B1,Claude 4,Baseline,3.7553798796636464,3.2299130777088023,3.7210579388131673,3.9359995150095854,3.7108210483538686,3.6664843700225425,3.794358273961692,3.7261792698479974,0.8964910421594744,0.666725180264846
26,Chinese,B1,Claude 4,FairnessAware,3.674939142700794,3.002292514819427,3.7798688531461444,3.6874301734241572,3.631149871982167,3.5322666458264607,3.5594692820119183,3.644512666731163,0.7058954980215243,0.8045890971733394
26,Chinese,B1,Gemini 2.5,Baseline,3.343432083055518,2.7841381057200594,3.4221552151699517,3.280321612175601,3.533357628328445,3.2926424355296064,3.538203043875797,3.363973040718827,0.5800617015825463,0.6294424724774891
26,Chinese,B1,Gemini 2.5,FairnessAware,3.1403603417196773,2.2483008877580484,3.2321670040056905,3.3238876600721263,3.139441662974718,3.1100998314084896,3.1721863792904887,3.430561112562144,0.7812776460252449,0.8339593504216952
27,Arabic,C1,GPT-4o,Baseline,4.408922092954894,3.5711352462570876,4.1616651191619205,4.6148433807467155,4.448550171851844,4.499694322691785,4.440004844719777,4.210346950490116,0.577701528607256,0.9146550584897103
27,Arabic,C1,GPT-4o,FairnessAware,4.581863629937517,4.335969486830523,4.687578431686766,4.659998768120099,4.637726897564312,4.3613917257069605,4.701889917031179,4.678105979406047,0.5897137887927023,0.8622146254404026
27,Arabic,C1,Claude 4,Baseline,3.729807124139306,3.165443094053058,3.799215014078711,3.6147048686279666,3.622391019636545,3.657114920448543,3.61951253890257,3.5804574644196965,0.6111596416611207,1.0
27,Arabic,C1,Claude 4,FairnessAware,4.107646063488691,3.641865520489948,4.295479267432292,3.9499196815609503,4.092788635083881,3.838647431138454,4.189289156125071,4.199990314449683,0.4516478804242379,0.7803904574370177
27,Arabic,C1,Gemini 2.5,Baseline,3.9704173499892654,4.221099903285788,3.96115371042116,4.30911449122704,3.9759237069743785,3.9356981787517595,4.214906086164969,4.129354221420664,0.536116398740903,0.9736129171814081
27,Arabic,C1,Gemini 2.5,FairnessAware,3.9849266752499752,3.560059985769012,3.8783264987917145,3.8006033840320392,3.9750911201856907,3.9321986897421337,3.95118619022513,3.9614503238059084,0.638902888387322,0.7143526098094675
28,Chinese,B2,GPT-4o,Baseline,3.6745135414765397,3.5751280747356695,3.712115505284428,3.6449043643410164,3.8816629309012454,3.524385011317643,3.7406609239788966,3.53702363343315,0.7119087019974877,0.8830408240952321
28,Chinese,B2,GPT-4o,FairnessAware,4.237085407625857,3.2543289972215543,4.173862881710135,4.336690192581317,4.194340808270672,4.213228430551839,4.213736785750524,4.177005828826911,0.6854803780559919,0.8138920555219165
28,Chinese,B2,Claude 4,Baseline,4.098866101172336,3.6216262229466882,3.8364574273095595,4.125344984267019,3.9866777066220123,4.106446261711226,4.093260209459251,3.89453409963608,0.5892613158236087,0.9022136770920919
28,Chinese,B2,Claude 4,FairnessAware,3.800697756486117,3.2456529536450494,3.8201017127964745,3.6303606415977354,3.788057085058379,3.850668572437369,3.8319932803453787,3.9421637778280605,0.7042485044352588,0.7718332427761205
28,Chinese,B2,Gemini 2.5,Baseline,3.659462206988698,3.1543642489817256,3.7214568783593447,3.6263399771957836,3.643089707652556,3.5158408491752517,3.6144733825770308,3.6526119568826183,0.4653443462650303,0.6747736026784406
28,Chinese,B2,Gemini 2.5,FairnessAware,3.6343121222574095,3.2164821376773216,3.558854176524604,3.759749003012402,3.7370130088836953,3.6670491061719743,3.672672193784578,3.5328613292736746,0.48606930916452473,0.6620090252580325
29,Persian,B1,GPT-4o,Baseline,4.1693375135656785,4.112202464004779,4.1974431444627225,4.2048936069152125,4.062173889191042,4.127035981900922,4.131524081535719,4.2348724806296625,0.4333454570451766,0.45842085558122425
29,Persian,B1,GPT-4o,FairnessAware,4.440889337344515,3.879668139353798,4.432584039287945,4.499006537748238,4.382618177781576,4.536781514458744,4.3986721010841086,4.526374849376843,0.5847733447298571,0.6551100163957965
29,Persian,B1,Claude 4,Baseline,4.144166953329261,4.082022553670287,4.193705636470432,4.154653921937245,4.007900338459656,4.030923951755456,4.124076170197339,4.1858521395664585,0.5613849859047456,0.7686921945385807
29,Persian,B1,Claude 4,FairnessAware,4.179682922562116,3.8971113805495943,4.267764122287165,4.082716529157122,4.202048987844655,4.01381879037247,4.120201898602743,4.280432675736724,0.48462404364692124,0.679247666538356
29,Persian,B1,Gemini 2.5,Baseline,3.8194978752429987,3.6158684739454263,3.767586779085664,3.928303876630056,4.024841817281462,3.758388869560423,3.9669751600229857,3.9246132327546253,0.3505555225753697,0.7403739650219827
29,Persian,B1,Gemini 2.5,FairnessAware,3.9631986487256583,3.326344823037736,3.84117218368423,3.941865977199094,3.9705500941262963,4.042204165891408,3.9721973635243453,3.794016285890383,0.4251659761267629,0.6446314681881313
30,Spanish,C1,GPT-4o,Baseline,4.626005631111312,4.290959433967563,4.399982770720244,4.7850440447655656,4.7746581686003555,4.608724701187343,4.89287547841181,4.742271318025405,0.46192832503210435,0.9982082379919613
30,Spanish,C1,GPT-4o,FairnessAware,4.714362405418413,4.37643185212538,4.792536573209648,4.55121262445402,4.864990363982073,4.602603676458453,4.578006559429939,4.841322103378439,0.3933470076938996,0.9000819187110768
30,Spanish,C1,Claude 4,Baseline,4.116463724579021,3.8088162706824407,3.9622992445035843,4.044398717151867,4.202123942932842,4.093339108660639,4.098671644574854,4.139505698012803,0.31633916787630384,1.0
30,Spanish,C1,Claude 4,FairnessAware,4.4046021324442375,3.58229098706539,4.258210196967667,4.434424768119501,4.232129924620391,4.31494793199793,4.370137855190897,4.567588145684752,0.39556988625347456,0.8219073020875662
30,Spanish,C1,Gemini 2.5,Baseline,4.1647764560234,3.761766652862106,4.108422978104585,4.206956590843069,4.150980117062463,4.365513975175135,3.979305172069518,4.2317963091616235,0.2935329641744384,0.9872441282739869
30,Spanish,C1,Gemini 2.5,FairnessAware,4.0158334415372146,3.657432508706526,3.9378337074888328,3.99342681328615,3.926237761223011,4.038420640455305,4.026337306287317,4.175235565004067,0.3912117409347676,0.8723159416258677
31,Spanish,C1,GPT-4o,Baseline,4.820714298721639,4.5347329029020775,4.991384060410784,4.846467687838339,4.7296548445215025,4.6676037389318425,4.736867386460128,4.783892507280593,0.280301796495962,1.0
31,Spanish,C1,GPT-4o,FairnessAware,4.669234003593844,4.222001080499218,4.854746601933554,4.599965399765866,4.672679686967242,4.5778663938842366,4.656861590177449,4.614725668410799,0.3352739831707763,0.7478949139220119
31,Spanish,C1,Claude 4,Baseline,4.291405721979665,3.7126403017089262,4.470198493947208,4.3652346752027915,4.427725161311564,4.252171558914614,4.393726163409555,4.334619376491464,0.32456768480675646,0.7642210632171322
31,Spanish,C1,Claude 4,FairnessAware,4.0432670710370235,3.9677325885105743,3.963846214178505,3.99579699987076,4.050910779508614,4.060421592556932,4.084396799529432,3.897895815625425,0.24150402398017978,0.9805728973024768
31,Spanish,C1,Gemini 2.5,Baseline,3.8811824369448775,3.2967289070588612,3.944571759883019,3.9027078745577786,3.833737372402808,3.9502379306877557,3.9163564791823595,4.1362488827754085,0.37312263878933594,0.8556426313438292
31,Spanish,C1,Gemini 2.5,FairnessAware,4.112217871058483,3.6926877869463373,4.045857133860873,4.354250686043017,4.257045299105591,3.9556395870217016,4.271505130085934,4.1142300700947345,0.36228214502308076,0.9305747268686548
32,Persian,B1,GPT-4o,Baseline,4.265589304971593,3.823152221650576,4.344788700798956,3.9991546423933824,4.23250886847074,4.38787080928528,4.228390763424132,4.152183073813405,0.4357134353684952,0.7949290134983342
32,Persian,B1,GPT-4o,FairnessAware,4.142188583907242,3.976454256547948,3.955226529694188,4.177989268223459,4.126035248093321,3.943136102717358,4.243146819736212,4.207163468455422,0.5960461128029653,0.543167520017336
32,Persian,B1,Claude 4,Baseline,4.266753618012685,3.7306662180856827,4.361715693488147,4.1955940035627,4.2641874220588125,4.293726716507805,4.252346425401425,4.194866402036858,0.5498418193528867,0.9010373139594878
32,Persian,B1,Claude 4,FairnessAware,4.2830408289013695,3.8405310616000343,4.284100596437921,4.349704438017147,4.262272103507356,4.406709928510904,4.318472029101503,4.407689187062429,0.479919037356884,0.7253757828745838
32,Persian,B1,Gemini 2.5,Baseline,4.0263975604826365,3.567318598748552,4.080065517000087,3.982684474565301,4.1229733774366935,4.013500129071213,4.03178956455409,4.037196576863037,0.3069652390158841,0.7111652776979214
32,Persian,B1,Gemini 2.5,FairnessAware,3.6532756481259083,3.2063766965186318,3.65360565395422,3.8265640296444565,3.626948128998389,3.6854659140614134,3.85202331918655,3.756323910504857,0.4579647284373439,0.6440737175790485
33,Spanish,B2,GPT-4o,Baseline,4.24877039578871,4.111574725612436,4.324071198946662,4.206152740685518,4.179985198746206,4.241422892370784,4.192377623156236,4.176810219357221,0.30696376601229686,0.6543717391758843
33,Spanish,B2,GPT-4o,FairnessAware,4.434622538976324,4.281974628175254,4.557799458546761,4.48709258406993,4.501014467794084,4.6195094513978745,4.471348660034032,4.359566307409199,0.4244445054488626,0.895694795638382
33,Spanish,B2,Claude 4,Baseline,3.83439847852937,3.7957549491582956,3.870032668411555,3.9411149234861225,3.997166762937704,3.8800128977933293,3.6909608218311227,4.045107821020664,0.27109341708691387,0.8795639054976447
33,Spanish,B2,Claude 4,FairnessAware,4.214950002153729,4.023432420757713,4.3518765913963176,3.9942628354769494,4.364091602890948,4.155529751596259,4.276004446875526,4.4456981430607785,0.33433426859392595,0.8391337997639774
33,Spanish,B2,Gemini 2.5,Baseline,3.8678179943796067,3.1447484523821605,3.9220022524398606,3.8924118084829735,4.116322573115761,3.805566911165618,3.69394542063131,3.864119247996809,0.539791530790042,0.5904684952593809
33,Spanish,B2,Gemini 2.5,FairnessAware,4.310577289952279,4.22200622482588,4.491932555146087,4.400492373581188,4.376310198089968,4.359903387208282,4.197827915748464,4.209484008373235,0.5739282626457072,0.8979319134382518
34,Persian,B2,GPT-4o,Baseline,4.531299431874762,4.1453206681680514,4.458911445207312,4.408574426419151,4.579555314138658,4.494848376115669,4.495785315394351,4.54858252733861,0.4667374075552284,0.8388441914285406
34,Persian,B2,GPT-4o,FairnessAware,4.630663546515779,3.988218781255764,4.695988519784825,4.590123705502607,4.489401118462883,4.711820488648278,4.613239887005572,4.714705587899406,0.2969033106738065,0.694856565051298
34,Persian,B2,Claude 4,Baseline,3.965150545409944,3.461845022439271,3.8897094192275468,3.858625931283413,3.6321308525657603,4.105285248439856,3.7309210256439354,3.8160689219662633,0.28065779138590835,0.7934034460233877
34,Persian,B2,Claude 4,FairnessAware,4.41667869462112,3.9051367263231236,4.427033125000704,4.121404061433552,4.561023746947797,4.333262900060064,4.426267638119769,4.334639422676509,0.4621606253524602,0.7932185545638708
34,Persian,B2,Gemini 2.5,Baseline,3.9021936192007844,3.6351565655236318,3.796545004516185,3.7637529578112376,3.9255155339159247,3.8478986151577392,3.9796043057893806,3.908041163179167,0.3091742797983377,0.7833150565385476
34,Persian,B2,Gemini 2.5,FairnessAware,4.011980811362643,3.666878071081962,3.9637713344714167,4.186005785948516,3.9846175556890113,4.017385468039052,3.8529979249815547,3.884912481518189,0.5153490061525123,0.7136414417825773
35,Chinese,C1,GPT-4o,Baseline,4.3923044185778215,3.590560815975236,4.339921380954562,4.44476422331383,4.206403432895134,4.466913514087863,4.338847691123355,4.561335694819465,0.3541188365282322,0.8669270325317858
35,Chinese,C1,GPT-4o,FairnessAware,4.065165521804958,3.8403420559849977,4.060513016977701,3.9391531926312995,4.02747953938081,4.059009422721306,4.2651922830900775,4.018293851542676,0.505885166569735,0.7877091872353578
35,Chinese,C1,Claude 4,Baseline,3.8743127424546766,3.181973034128843,3.9298090528442473,4.034642172972382,3.9019517907717027,3.950219494597885,3.9133907922360196,4.180036741797668,0.36809278174777127,0.9675664877448884
