Essay_ID,L1,CEFR,Error_Density,Lexical_Sophistication,Model,Prompt,Accuracy,Helpfulness,Specificity,Actionability,Pedagogical_Appropriateness,Socio_Affective_Tone,Overall_Score
40,Persian,B2,8.79,92.97,Gemini2.5,FairnessAware,4.01,3.87,3.72,3.96,3.8,4.19,3.92
41,Persian,B1,8.59,95.08,GPT-4o,Baseline,4.79,4.85,5.14,4.84,4.8,4.76,4.86
41,Persian,B1,8.59,95.08,GPT-4o,FairnessAware,4.38,4.45,4.38,4.09,4.46,4.67,4.4
41,Persian,B1,8.59,95.08,Claude4,Baseline,4.04,3.83,3.71,4.17,4.06,4.26,4.01
41,Persian,B1,8.59,95.08,Claude4,FairnessAware,5.03,4.71,4.77,4.7,4.74,4.95,4.82
41,Persian,B1,8.59,95.08,Gemini2.5,Baseline,3.39,3.49,3.52,3.85,3.6,3.8,3.61
41,Persian,B1,8.59,95.08,Gemini2.5,FairnessAware,4.22,4.1,4.06,3.67,4.01,4.14,4.03
42,Persian,C1,7.78,99.34,GPT-4o,Baseline,4.12,3.99,3.92,3.98,3.77,4.02,3.97
42,Persian,C1,7.78,99.34,GPT-4o,FairnessAware,4.64,4.36,4.65,4.38,4.71,4.68,4.57
42,Persian,C1,7.78,99.34,Claude4,Baseline,4.32,3.77,4.04,4.1,3.9,4.26,4.06
42,Persian,C1,7.78,99.34,Claude4,FairnessAware,4.32,4.21,4.1,4.29,4.34,4.01,4.21
42,Persian,C1,7.78,99.34,Gemini2.5,Baseline,4.22,4.52,4.49,4.2,4.35,4.3,4.35
42,Persian,C1,7.78,99.34,Gemini2.5,FairnessAware,3.97,4.03,4.06,4.12,3.88,3.98,4.01
43,Persian,B2,11.22,80.8,GPT-4o,Baseline,4.12,4.11,3.71,3.82,3.71,3.93,3.9
43,Persian,B2,11.22,80.8,GPT-4o,FairnessAware,4.4,4.37,4.1,4.26,4.09,4.36,4.26
43,Persian,B2,11.22,80.8,Claude4,Baseline,4.28,4.18,4.23,3.92,3.97,4.33,4.15
43,Persian,B2,11.22,80.8,Claude4,FairnessAware,3.67,3.37,3.73,3.58,3.56,3.83,3.62
43,Persian,B2,11.22,80.8,Gemini2.5,Baseline,3.51,3.35,3.36,3.55,3.66,3.78,3.54
43,Persian,B2,11.22,80.8,Gemini2.5,FairnessAware,3.43,3.19,3.27,3.7,3.45,3.59,3.44
44,Persian,B2,6.54,100.96,GPT-4o,Baseline,4.32,4.63,3.96,4.28,4.36,4.5,4.34
44,Persian,B2,6.54,100.96,GPT-4o,FairnessAware,4.66,4.46,4.5,4.46,4.66,4.56,4.55
44,Persian,B2,6.54,100.96,Claude4,Baseline,4.41,4.48,4.25,4.05,4.55,4.28,4.34
44,Persian,B2,6.54,100.96,Claude4,FairnessAware,4.04,4.24,3.66,4.5,4.24,4.16,4.14
44,Persian,B2,6.54,100.96,Gemini2.5,Baseline,4.03,3.97,3.94,3.97,3.95,3.96,3.97
44,Persian,B2,6.54,100.96,Gemini2.5,FairnessAware,4.01,4.11,3.98,3.5,4.09,4.07,3.96
45,Persian,B1,12.91,92.1,GPT-4o,Baseline,5.0,4.67,4.57,4.9,4.7,4.7,4.76
45,Persian,B1,12.91,92.1,GPT-4o,FairnessAware,4.26,4.37,4.27,4.35,4.35,4.25,4.31
45,Persian,B1,12.91,92.1,Claude4,Baseline,4.7,4.51,4.44,4.31,4.51,4.4,4.48
45,Persian,B1,12.91,92.1,Claude4,FairnessAware,4.11,4.01,4.17,4.17,4.32,4.33,4.18
45,Persian,B1,12.91,92.1,Gemini2.5,Baseline,4.11,3.85,3.84,4.14,3.97,3.99,3.98
45,Persian,B1,12.91,92.1,Gemini2.5,FairnessAware,4.09,3.91,3.82,3.9,4.2,4.02,3.99
46,Persian,C1,10.66,92.67,GPT-4o,Baseline,4.11,4.4,4.07,4.32,4.4,4.61,4.32
46,Persian,C1,10.66,92.67,GPT-4o,FairnessAware,3.67,4.05,4.24,4.21,4.1,4.05,4.05
46,Persian,C1,10.66,92.67,Claude4,Baseline,4.42,4.53,4.49,4.62,4.93,4.62,4.6
46,Persian,C1,10.66,92.67,Claude4,FairnessAware,4.18,3.82,3.93,4.02,4.05,4.2,4.03
46,Persian,C1,10.66,92.67,Gemini2.5,Baseline,3.89,3.62,3.57,3.57,3.7,3.85,3.7
46,Persian,C1,10.66,92.67,Gemini2.5,FairnessAware,3.69,3.64,3.43,3.56,3.67,3.92,3.65
47,Persian,C1,8.68,106.34,GPT-4o,Baseline,4.53,4.31,4.57,4.56,4.17,4.5,4.44
47,Persian,C1,8.68,106.34,GPT-4o,FairnessAware,4.32,4.2,3.99,4.35,4.27,4.25,4.23
47,Persian,C1,8.68,106.34,Claude4,Baseline,4.15,4.09,3.96,3.6,4.08,3.91,3.96
47,Persian,C1,8.68,106.34,Claude4,FairnessAware,4.08,3.97,4.32,4.14,4.18,4.36,4.18
47,Persian,C1,8.68,106.34,Gemini2.5,Baseline,4.2,3.74,3.79,3.93,4.07,3.77,3.92
47,Persian,C1,8.68,106.34,Gemini2.5,FairnessAware,4.13,3.97,3.95,3.64,4.13,3.83,3.94
48,Persian,B1,8.34,102.24,GPT-4o,Baseline,4.29,4.22,4.01,4.32,4.18,4.28,4.22
48,Persian,B1,8.34,102.24,GPT-4o,FairnessAware,3.85,4.1,4.44,4.25,4.18,4.19,4.17
48,Persian,B1,8.34,102.24,Claude4,Baseline,4.37,4.01,4.31,4.3,4.35,4.35,4.28
48,Persian,B1,8.34,102.24,Claude4,FairnessAware,4.47,4.36,4.16,4.18,4.33,4.6,4.35
48,Persian,B1,8.34,102.24,Gemini2.5,Baseline,3.36,3.5,3.43,3.5,3.56,3.54,3.48
48,Persian,B1,8.34,102.24,Gemini2.5,FairnessAware,4.37,4.39,4.45,4.26,4.54,4.86,4.48
49,Persian,B1,10.07,95.62,GPT-4o,Baseline,4.33,4.23,4.19,4.38,4.23,4.49,4.31
49,Persian,B1,10.07,95.62,GPT-4o,FairnessAware,5.12,4.92,4.73,5.21,4.85,5.2,5.0
49,Persian,B1,10.07,95.62,Claude4,Baseline,4.47,4.36,4.08,4.45,4.55,4.34,4.38
49,Persian,B1,10.07,95.62,Claude4,FairnessAware,4.31,4.29,4.16,3.96,4.18,4.34,4.21
49,Persian,B1,10.07,95.62,Gemini2.5,Baseline,4.21,4.53,3.87,4.12,4.24,4.27,4.21
49,Persian,B1,10.07,95.62,Gemini2.5,FairnessAware,3.73,3.61,3.52,3.61,3.55,3.42,3.57
50,Persian,B2,9.38,87.06,GPT-4o,Baseline,4.65,4.45,4.57,4.82,4.57,4.76,4.64
50,Persian,B2,9.38,87.06,GPT-4o,FairnessAware,3.98,4.1,4.2,4.08,4.03,4.13,4.09
50,Persian,B2,9.38,87.06,Claude4,Baseline,3.93,3.87,3.62,3.67,3.83,3.78,3.78
50,Persian,B2,9.38,87.06,Claude4,FairnessAware,4.65,4.2,4.13,4.14,4.4,4.31,4.31
50,Persian,B2,9.38,87.06,Gemini2.5,Baseline,3.98,3.9,3.54,3.4,3.88,3.68,3.73
50,Persian,B2,9.38,87.06,Gemini2.5,FairnessAware,4.07,4.4,4.04,4.38,4.32,4.22,4.24
51,Persian,B1,9.43,92.73,GPT-4o,Baseline,4.26,3.94,4.21,3.74,4.05,4.08,4.05
51,Persian,B1,9.43,92.73,GPT-4o,FairnessAware,4.69,4.32,4.27,3.86,4.49,4.28,4.32
51,Persian,B1,9.43,92.73,Claude4,Baseline,3.93,3.93,4.0,3.99,4.14,4.28,4.04
51,Persian,B1,9.43,92.73,Claude4,FairnessAware,4.16,4.27,4.24,4.24,4.04,4.29,4.21
51,Persian,B1,9.43,92.73,Gemini2.5,Baseline,4.21,3.86,3.65,4.05,3.61,3.94,3.89
51,Persian,B1,9.43,92.73,Gemini2.5,FairnessAware,3.58,3.52,3.76,3.75,3.64,3.9,3.69
52,Persian,B2,11.39,83.23,GPT-4o,Baseline,4.41,4.35,4.15,4.15,4.5,4.6,4.36
52,Persian,B2,11.39,83.23,GPT-4o,FairnessAware,4.94,4.7,4.65,4.9,4.94,5.13,4.88
52,Persian,B2,11.39,83.23,Claude4,Baseline,4.28,4.57,4.21,4.35,4.5,4.81,4.45
52,Persian,B2,11.39,83.23,Claude4,FairnessAware,5.19,4.97,5.03,5.13,5.0,5.37,5.12
52,Persian,B2,11.39,83.23,Gemini2.5,Baseline,4.17,4.09,4.0,4.12,3.95,4.01,4.06
52,Persian,B2,11.39,83.23,Gemini2.5,FairnessAware,3.77,3.72,3.62,3.86,3.65,3.81,3.74
53,Persian,B2,9.91,88.58,GPT-4o,Baseline,4.47,4.14,4.17,4.27,4.05,4.28,4.23
53,Persian,B2,9.91,88.58,GPT-4o,FairnessAware,5.31,4.95,4.86,4.98,5.03,5.25,5.06
53,Persian,B2,9.91,88.58,Claude4,Baseline,3.89,3.66,3.63,3.89,4.0,3.83,3.82
53,Persian,B2,9.91,88.58,Claude4,FairnessAware,4.8,4.82,4.49,4.43,4.43,4.46,4.57
53,Persian,B2,9.91,88.58,Gemini2.5,Baseline,4.22,4.53,4.17,4.24,4.37,4.34,4.31
53,Persian,B2,9.91,88.58,Gemini2.5,FairnessAware,4.69,4.22,4.2,4.29,4.45,4.39,4.37
54,Persian,B2,11.23,112.38,GPT-4o,Baseline,4.18,4.21,4.26,4.13,4.18,4.43,4.23
54,Persian,B2,11.23,112.38,GPT-4o,FairnessAware,4.57,4.35,4.38,4.32,4.65,4.72,4.5
54,Persian,B2,11.23,112.38,Claude4,Baseline,3.49,3.31,3.39,3.52,3.37,3.5,3.43
54,Persian,B2,11.23,112.38,Claude4,FairnessAware,4.04,3.92,3.75,3.94,3.88,3.97,3.92
54,Persian,B2,11.23,112.38,Gemini2.5,Baseline,4.8,4.3,4.57,4.62,4.37,4.72,4.56
54,Persian,B2,11.23,112.38,Gemini2.5,FairnessAware,4.46,4.39,4.63,4.57,4.66,4.68,4.57
55,Persian,B1,12.33,103.7,GPT-4o,Baseline,4.45,4.1,4.01,4.05,3.9,4.18,4.11
55,Persian,B1,12.33,103.7,GPT-4o,FairnessAware,4.7,4.72,4.47,4.63,4.75,4.78,4.68
55,Persian,B1,12.33,103.7,Claude4,Baseline,3.65,3.87,3.49,3.62,3.66,3.95,3.71
55,Persian,B1,12.33,103.7,Claude4,FairnessAware,4.93,4.57,4.72,4.8,4.66,4.68,4.73
55,Persian,B1,12.33,103.7,Gemini2.5,Baseline,4.56,4.75,4.61,4.57,4.62,4.4,4.58
55,Persian,B1,12.33,103.7,Gemini2.5,FairnessAware,4.37,4.16,4.04,4.32,4.08,4.07,4.17
56,Persian,C1,11.15,123.37,GPT-4o,Baseline,4.02,4.17,4.18,4.09,4.39,4.02,4.15
56,Persian,C1,11.15,123.37,GPT-4o,FairnessAware,4.73,4.98,4.97,4.61,4.69,4.95,4.82
56,Persian,C1,11.15,123.37,Claude4,Baseline,4.14,4.05,3.71,4.04,3.99,4.07,4.0
56,Persian,C1,11.15,123.37,Claude4,FairnessAware,4.68,4.89,4.67,4.72,4.93,4.92,4.8
56,Persian,C1,11.15,123.37,Gemini2.5,Baseline,4.35,4.06,3.97,3.95,4.04,4.65,4.17
56,Persian,C1,11.15,123.37,Gemini2.5,FairnessAware,4.32,4.23,4.45,4.51,4.56,4.49,4.43
57,Persian,C1,6.71,78.64,GPT-4o,Baseline,4.75,4.81,4.28,4.44,4.7,4.81,4.63
57,Persian,C1,6.71,78.64,GPT-4o,FairnessAware,4.9,4.8,4.67,5.02,4.66,4.93,4.83
57,Persian,C1,6.71,78.64,Claude4,Baseline,4.01,3.68,3.9,3.85,4.15,3.89,3.91
57,Persian,C1,6.71,78.64,Claude4,FairnessAware,4.39,4.37,4.37,4.18,4.25,4.6,4.36
57,Persian,C1,6.71,78.64,Gemini2.5,Baseline,3.87,3.75,3.7,3.88,3.98,3.65,3.8
57,Persian,C1,6.71,78.64,Gemini2.5,FairnessAware,4.79,4.13,4.6,4.64,4.53,4.39,4.51
58,Persian,B2,9.66,106.09,GPT-4o,Baseline,4.16,3.91,4.03,3.91,4.03,4.0,4.01
58,Persian,B2,9.66,106.09,GPT-4o,FairnessAware,4.94,4.67,4.66,4.49,4.71,4.8,4.71
58,Persian,B2,9.66,106.09,Claude4,Baseline,4.93,5.22,5.1,5.04,5.31,5.16,5.13
58,Persian,B2,9.66,106.09,Claude4,FairnessAware,4.49,4.58,4.51,4.3,4.25,4.47,4.43
58,Persian,B2,9.66,106.09,Gemini2.5,Baseline,3.72,3.82,3.51,3.62,3.69,3.86,3.7
58,Persian,B2,9.66,106.09,Gemini2.5,FairnessAware,3.21,3.24,3.33,3.13,2.97,3.4,3.21
59,Persian,B1,6.49,77.35,GPT-4o,Baseline,4.34,4.6,4.24,4.53,4.53,4.4,4.44
59,Persian,B1,6.49,77.35,GPT-4o,FairnessAware,5.14,5.23,5.16,5.06,5.16,5.19,5.16
59,Persian,B1,6.49,77.35,Claude4,Baseline,3.89,3.94,3.96,3.67,3.91,3.9,3.88
59,Persian,B1,6.49,77.35,Claude4,FairnessAware,4.37,4.25,4.25,4.44,4.39,4.37,4.35
59,Persian,B1,6.49,77.35,Gemini2.5,Baseline,4.83,4.55,4.33,4.41,4.75,4.57,4.57
59,Persian,B1,6.49,77.35,Gemini2.5,FairnessAware,3.62,3.53,3.71,3.61,3.48,3.74,3.62
60,Persian,B1,7.18,113.23,GPT-4o,Baseline,4.83,4.48,4.66,4.41,4.76,4.7,4.64
60,Persian,B1,7.18,113.23,GPT-4o,FairnessAware,4.6,4.54,4.71,4.53,4.79,4.57,4.62
60,Persian,B1,7.18,113.23,Claude4,Baseline,4.39,4.56,4.52,4.37,4.61,4.62,4.51
60,Persian,B1,7.18,113.23,Claude4,FairnessAware,4.02,3.78,4.07,3.84,4.14,4.13,4.0
60,Persian,B1,7.18,113.23,Gemini2.5,Baseline,4.2,4.1,4.21,4.2,4.25,4.32,4.21
60,Persian,B1,7.18,113.23,Gemini2.5,FairnessAware,3.67,3.54,3.25,3.42,3.5,3.53,3.49
61,Persian,C1,5.38,102.69,GPT-4o,Baseline,4.18,4.18,4.02,4.14,4.33,4.22,4.18
61,Persian,C1,5.38,102.69,GPT-4o,FairnessAware,4.94,4.86,4.81,4.52,4.44,4.61,4.7
61,Persian,C1,5.38,102.69,Claude4,Baseline,4.55,4.4,4.46,4.21,4.5,4.69,4.47
61,Persian,C1,5.38,102.69,Claude4,FairnessAware,4.66,4.69,4.39,4.35,4.68,4.73,4.58
61,Persian,C1,5.38,102.69,Gemini2.5,Baseline,4.18,4.11,3.86,4.27,4.32,4.01,4.12
61,Persian,C1,5.38,102.69,Gemini2.5,FairnessAware,4.45,4.14,4.06,4.35,4.28,4.67,4.32
62,Persian,B2,8.33,99.11,GPT-4o,Baseline,5.17,5.01,4.96,4.95,5.08,4.66,4.97
62,Persian,B2,8.33,99.11,GPT-4o,FairnessAware,4.51,4.2,4.38,4.35,4.69,4.71,4.47
62,Persian,B2,8.33,99.11,Claude4,Baseline,4.09,4.01,3.9,4.05,3.95,3.95,3.99
62,Persian,B2,8.33,99.11,Claude4,FairnessAware,4.67,4.36,4.56,4.38,4.57,4.7,4.54
62,Persian,B2,8.33,99.11,Gemini2.5,Baseline,4.07,3.82,3.82,3.87,3.84,3.97,3.9
62,Persian,B2,8.33,99.11,Gemini2.5,FairnessAware,3.47,3.41,3.36,3.41,3.49,3.62,3.46
63,Persian,B1,7.77,107.62,GPT-4o,Baseline,4.03,3.99,3.91,4.25,3.92,4.09,4.03
63,Persian,B1,7.77,107.62,GPT-4o,FairnessAware,4.83,4.54,4.26,4.57,4.85,4.74,4.63
63,Persian,B1,7.77,107.62,Claude4,Baseline,4.2,4.09,4.22,4.05,4.43,4.24,4.2
63,Persian,B1,7.77,107.62,Claude4,FairnessAware,4.07,4.19,4.02,3.9,4.38,4.6,4.19
63,Persian,B1,7.77,107.62,Gemini2.5,Baseline,4.51,4.24,4.38,4.49,4.38,4.23,4.37
63,Persian,B1,7.77,107.62,Gemini2.5,FairnessAware,4.17,3.8,3.27,3.59,3.8,4.07,3.78
64,Persian,C1,5.59,83.91,GPT-4o,Baseline,5.01,4.91,4.85,5.23,5.24,5.38,5.1
64,Persian,C1,5.59,83.91,GPT-4o,FairnessAware,4.57,4.2,4.6,4.25,4.51,4.36,4.41
64,Persian,C1,5.59,83.91,Claude4,Baseline,3.95,3.88,3.84,3.89,4.15,3.91,3.94
64,Persian,C1,5.59,83.91,Claude4,FairnessAware,4.62,4.26,4.18,4.3,4.56,4.47,4.4
64,Persian,C1,5.59,83.91,Gemini2.5,Baseline,3.9,3.56,3.78,3.79,3.73,3.7,3.74
64,Persian,C1,5.59,83.91,Gemini2.5,FairnessAware,3.86,3.86,3.53,3.75,3.42,3.69,3.69
65,Persian,B1,10.66,94.67,GPT-4o,Baseline,4.16,4.16,4.25,4.41,4.19,4.26,4.24
65,Persian,B1,10.66,94.67,GPT-4o,FairnessAware,4.45,3.84,4.18,4.0,4.02,3.99,4.08
65,Persian,B1,10.66,94.67,Claude4,Baseline,5.13,5.0,5.08,4.9,5.05,5.11,5.04
65,Persian,B1,10.66,94.67,Claude4,FairnessAware,4.36,4.05,3.8,4.04,4.17,4.05,4.08
65,Persian,B1,10.66,94.67,Gemini2.5,Baseline,3.64,3.81,3.5,3.84,3.58,3.77,3.69
65,Persian,B1,10.66,94.67,Gemini2.5,FairnessAware,4.05,3.67,3.9,3.85,3.79,3.91,3.86
66,Persian,B1,9.2,110.55,GPT-4o,Baseline,4.36,4.12,4.09,4.16,4.24,4.23,4.2
66,Persian,B1,9.2,110.55,GPT-4o,FairnessAware,4.89,4.7,4.64,4.49,4.47,4.8,4.66
66,Persian,B1,9.2,110.55,Claude4,Baseline,4.81,4.4,4.4,4.24,4.48,4.74,4.51
66,Persian,B1,9.2,110.55,Claude4,FairnessAware,4.29,4.07,4.1,3.92,4.16,3.75,4.05
66,Persian,B1,9.2,110.55,Gemini2.5,Baseline,3.7,4.03,3.91,3.91,4.12,3.8,3.91
66,Persian,B1,9.2,110.55,Gemini2.5,FairnessAware,4.84,4.57,4.72,4.44,4.53,4.61,4.62
67,Persian,B1,7.33,72.38,GPT-4o,Baseline,4.84,4.47,4.15,4.6,4.29,4.4,4.46
67,Persian,B1,7.33,72.38,GPT-4o,FairnessAware,4.52,4.25,4.3,4.5,4.57,4.68,4.47
67,Persian,B1,7.33,72.38,Claude4,Baseline,5.07,4.82,4.93,4.92,4.97,4.97,4.95
67,Persian,B1,7.33,72.38,Claude4,FairnessAware,3.89,3.93,3.91,3.84,4.05,4.35,3.99
67,Persian,B1,7.33,72.38,Gemini2.5,Baseline,3.49,3.29,3.32,3.23,3.33,3.42,3.35
67,Persian,B1,7.33,72.38,Gemini2.5,FairnessAware,3.76,3.85,3.62,3.98,3.65,4.14,3.83
68,Persian,C1,8.81,110.91,GPT-4o,Baseline,3.84,3.86,4.06,3.72,3.57,3.98,3.84
68,Persian,C1,8.81,110.91,GPT-4o,FairnessAware,4.95,4.6,4.56,4.85,4.44,4.71,4.69
68,Persian,C1,8.81,110.91,Claude4,Baseline,4.41,4.17,4.2,3.87,4.2,4.41,4.21
68,Persian,C1,8.81,110.91,Claude4,FairnessAware,4.03,3.98,3.81,3.94,3.82,3.99,3.93
68,Persian,C1,8.81,110.91,Gemini2.5,Baseline,4.25,4.04,4.11,4.23,3.87,4.4,4.15
68,Persian,C1,8.81,110.91,Gemini2.5,FairnessAware,4.04,4.05,3.62,3.77,3.88,3.85,3.87
69,Persian,B2,11.31,110.44,GPT-4o,Baseline,4.34,4.29,4.24,4.16,4.35,4.47,4.31
69,Persian,B2,11.31,110.44,GPT-4o,FairnessAware,4.94,4.6,4.84,4.8,5.09,5.15,4.9
69,Persian,B2,11.31,110.44,Claude4,Baseline,4.71,4.99,4.7,4.94,4.67,4.75,4.79
69,Persian,B2,11.31,110.44,Claude4,FairnessAware,4.48,4.54,4.27,4.53,4.52,4.42,4.46
69,Persian,B2,11.31,110.44,Gemini2.5,Baseline,4.17,4.49,3.69,4.24,3.92,4.21,4.12
69,Persian,B2,11.31,110.44,Gemini2.5,FairnessAware,4.29,3.86,4.11,3.78,4.21,3.99,4.04
70,Persian,B1,12.3,107.85,GPT-4o,Baseline,4.3,3.95,4.18,4.21,3.91,4.07,4.1
70,Persian,B1,12.3,107.85,GPT-4o,FairnessAware,4.44,4.2,4.39,4.42,4.4,4.37,4.37
70,Persian,B1,12.3,107.85,Claude4,Baseline,4.9,4.47,4.41,4.62,4.54,4.63,4.6
70,Persian,B1,12.3,107.85,Claude4,FairnessAware,4.33,4.72,4.48,4.46,4.56,4.61,4.53
70,Persian,B1,12.3,107.85,Gemini2.5,Baseline,3.63,3.31,3.32,3.45,3.2,3.48,3.4
70,Persian,B1,12.3,107.85,Gemini2.5,FairnessAware,4.12,3.58,3.83,3.81,4.01,4.07,3.9
71,Persian,B1,10.27,88.42,GPT-4o,Baseline,3.71,3.81,3.54,3.7,3.66,3.52,3.66
71,Persian,B1,10.27,88.42,GPT-4o,FairnessAware,4.44,3.89,4.23,4.07,4.38,4.45,4.24
71,Persian,B1,10.27,88.42,Claude4,Baseline,4.19,4.0,3.87,4.37,4.04,4.45,4.15
71,Persian,B1,10.27,88.42,Claude4,FairnessAware,4.14,3.79,3.99,3.91,3.96,4.15,3.99
71,Persian,B1,10.27,88.42,Gemini2.5,Baseline,3.63,3.86,3.52,3.82,3.94,3.79,3.76
71,Persian,B1,10.27,88.42,Gemini2.5,FairnessAware,4.58,4.3,4.56,4.23,4.4,4.47,4.42
72,Persian,C1,10.79,116.96,GPT-4o,Baseline,4.46,4.6,4.11,4.03,4.02,4.46,4.28
72,Persian,C1,10.79,116.96,GPT-4o,FairnessAware,3.87,3.89,3.8,3.88,3.9,4.11,3.91
72,Persian,C1,10.79,116.96,Claude4,Baseline,3.85,3.73,3.92,3.98,3.96,4.12,3.93
72,Persian,C1,10.79,116.96,Claude4,FairnessAware,4.2,4.08,3.91,4.11,3.65,3.87,3.97
72,Persian,C1,10.79,116.96,Gemini2.5,Baseline,3.86,3.5,3.72,3.86,3.81,3.8,3.76
72,Persian,C1,10.79,116.96,Gemini2.5,FairnessAware,3.62,3.83,3.71,3.64,3.63,3.44,3.64
73,Persian,B1,8.63,91.14,GPT-4o,Baseline,4.49,4.64,4.05,4.34,4.35,4.56,4.4
73,Persian,B1,8.63,91.14,GPT-4o,FairnessAware,4.85,4.8,4.34,4.51,4.59,4.49,4.6
73,Persian,B1,8.63,91.14,Claude4,Baseline,4.46,4.24,4.31,4.25,4.61,4.79,4.44
73,Persian,B1,8.63,91.14,Claude4,FairnessAware,4.46,4.37,4.47,4.52,4.38,4.48,4.45
73,Persian,B1,8.63,91.14,Gemini2.5,Baseline,4.07,4.32,4.35,4.31,4.0,3.94,4.16
73,Persian,B1,8.63,91.14,Gemini2.5,FairnessAware,4.22,4.28,4.42,4.14,4.23,4.38,4.28
74,Persian,B1,7.17,111.27,GPT-4o,Baseline,4.93,4.82,4.84,4.68,4.86,4.59,4.79
74,Persian,B1,7.17,111.27,GPT-4o,FairnessAware,4.65,5.01,4.69,4.76,4.74,4.84,4.78
74,Persian,B1,7.17,111.27,Claude4,Baseline,4.4,4.87,4.68,4.5,4.57,5.03,4.68
74,Persian,B1,7.17,111.27,Claude4,FairnessAware,3.86,4.1,3.93,3.79,4.01,3.88,3.93
74,Persian,B1,7.17,111.27,Gemini2.5,Baseline,4.55,4.38,4.3,4.56,4.35,4.22,4.39
74,Persian,B1,7.17,111.27,Gemini2.5,FairnessAware,4.56,4.0,4.04,4.21,4.19,4.1,4.18
75,Persian,B2,7.29,96.02,GPT-4o,Baseline,5.25,4.91,4.57,5.11,4.86,4.79,4.92
75,Persian,B2,7.29,96.02,GPT-4o,FairnessAware,4.33,4.14,4.1,4.3,4.03,4.41,4.22
75,Persian,B2,7.29,96.02,Claude4,Baseline,4.42,4.09,3.81,3.69,4.17,4.04,4.04
75,Persian,B2,7.29,96.02,Claude4,FairnessAware,4.42,4.36,4.34,4.03,4.47,4.22,4.31
75,Persian,B2,7.29,96.02,Gemini2.5,Baseline,3.04,3.15,2.92,3.11,3.22,3.19,3.1
75,Persian,B2,7.29,96.02,Gemini2.5,FairnessAware,3.73,3.82,3.46,3.71,3.73,3.88,3.72
76,Persian,C1,5.41,78.73,GPT-4o,Baseline,4.54,4.07,4.13,4.21,4.22,4.24,4.23
76,Persian,C1,5.41,78.73,GPT-4o,FairnessAware,4.38,4.33,3.76,3.91,4.07,4.02,4.08
76,Persian,C1,5.41,78.73,Claude4,Baseline,4.35,4.68,4.49,4.39,4.56,4.62,4.51
76,Persian,C1,5.41,78.73,Claude4,FairnessAware,4.04,4.07,4.14,4.08,3.88,4.04,4.04
76,Persian,C1,5.41,78.73,Gemini2.5,Baseline,3.97,4.18,3.63,3.96,4.16,4.32,4.04
76,Persian,C1,5.41,78.73,Gemini2.5,FairnessAware,4.02,3.93,3.83,3.83,3.96,3.57,3.86
77,Persian,B2,9.37,100.67,GPT-4o,Baseline,4.97,4.79,4.96,4.86,4.77,4.79,4.86
77,Persian,B2,9.37,100.67,GPT-4o,FairnessAware,5.12,4.91,4.91,5.12,5.01,4.88,4.99
77,Persian,B2,9.37,100.67,Claude4,Baseline,4.58,4.47,4.16,4.48,4.38,4.58,4.44
77,Persian,B2,9.37,100.67,Claude4,FairnessAware,4.33,4.72,4.42,4.55,4.31,4.64,4.5
77,Persian,B2,9.37,100.67,Gemini2.5,Baseline,4.69,4.51,4.33,4.06,4.37,4.31,4.38
77,Persian,B2,9.37,100.67,Gemini2.5,FairnessAware,3.99,4.04,3.94,3.99,4.04,4.15,4.02
78,Persian,B2,3.14,119.64,GPT-4o,Baseline,4.82,4.78,4.56,5.04,5.12,4.9,4.87
78,Persian,B2,3.14,119.64,GPT-4o,FairnessAware,4.96,4.64,4.73,4.86,4.82,4.91,4.82
78,Persian,B2,3.14,119.64,Claude4,Baseline,4.24,4.16,3.94,4.04,4.01,4.39,4.13
78,Persian,B2,3.14,119.64,Claude4,FairnessAware,3.8,3.73,3.43,3.13,3.52,3.61,3.54
78,Persian,B2,3.14,119.64,Gemini2.5,Baseline,3.58,3.79,3.61,3.42,3.37,3.61,3.56
78,Persian,B2,3.14,119.64,Gemini2.5,FairnessAware,4.09,3.83,3.94,4.21,4.09,4.01,4.03
79,Persian,B1,7.21,79.25,GPT-4o,Baseline,4.62,4.5,4.62,4.35,4.37,4.59,4.51
79,Persian,B1,7.21,79.25,GPT-4o,FairnessAware,4.87,5.1,4.99,4.9,4.96,5.0,4.97
79,Persian,B1,7.21,79.25,Claude4,Baseline,4.28,4.2,4.03,3.9,4.45,4.36,4.2
79,Persian,B1,7.21,79.25,Claude4,FairnessAware,4.42,4.14,4.06,4.22,4.52,4.19,4.26
79,Persian,B1,7.21,79.25,Gemini2.5,Baseline,3.01,3.16,2.68,2.81,3.08,3.48,3.04
79,Persian,B1,7.21,79.25,Gemini2.5,FairnessAware,3.41,3.57,3.65,3.42,3.32,3.68,3.51
80,Persian,B2,11.75,98.76,GPT-4o,Baseline,4.96,4.47,4.59,4.56,4.46,4.79,4.64
80,Persian,B2,11.75,98.76,GPT-4o,FairnessAware,4.82,5.0,5.05,5.02,5.03,4.91,4.97
80,Persian,B2,11.75,98.76,Claude4,Baseline,4.25,3.93,4.39,4.41,4.32,4.4,4.28
80,Persian,B2,11.75,98.76,Claude4,FairnessAware,4.77,4.77,4.54,4.83,4.73,4.77,4.73
80,Persian,B2,11.75,98.76,Gemini2.5,Baseline,3.61,3.34,3.32,3.34,3.36,3.88,3.47
80,Persian,B2,11.75,98.76,Gemini2.5,FairnessAware,4.84,4.27,4.42,4.26,4.4,4.42,4.43
